customer_id,full_name,email,phone,city,loyalty_points
CUST6230,Anaya Singh,rahul.reddy452@gmail.com,3172788606.0,Delhi,102.0
CUST6231,Diya Sharma,priya.das860@gmail.com,3412613242.0,Surat,183.0
CUST6232,Mira Kapoor,sneha.kulkarni164@gmail.com,1576167687.0,Chennai,195.0
CUST6233,Kabir Shah,rahul.khan516@gmail.com,7887081029.0,Chennai,95.0
CUST6234,Rahul Patel,aarav.nair756@gmail.com,8923530841.0,Jaipur,97.0
CUST6235,Kabir Gupta,anita.khan271@gmail.com,8526568358.0,Delhi,122.0
CUST6236,Suresh Shah,rohan.nair616@gmail.com,9982940743.0,Jaipur,39.0
CUST6237,Priya Khan,priya.kapoor477@gmail.com,4472730404.0,Pune,84.0
CUST6238,Aarav Kulkarni,ishita.shah777@gmail.com,7707569496.0,Hyderabad,19.0
CUST6239,Rohan Patel,arjun.gupta704@gmail.com,3350160884.0,Jaipur,64.0
CUST6240,Priya Nair,kabir.sharma746@gmail.com,3279960262.0,Mumbai,218.0
CUST6241,Anaya Nair,arjun.shah749@gmail.com,6370216897.0,Surat,84.0
CUST6242,Kabir Khan,diya.kulkarni167@gmail.com,4987131906.0,Pune,94.0
CUST6243,Suresh Gupta,diya.shah500@gmail.com,4322520187.0,Surat,211.0
CUST6244,Ishita Patel,diya.nair850@gmail.com,2193983283.0,Mumbai,6.0
CUST6245,Aarav Shah,mira.singh523@gmail.com,,Bangalore,30.0
CUST6246,Diya Reddy,suresh.khan313@gmail.com,3383545674.0,Jaipur,122.0
CUST6247,Kabir Das,suresh.gupta765@gmail.com,5968862938.0,Mumbai,265.0
CUST6248,Mira Patel,rohan.kulkarni345@gmail.com,4052668994.0,Jaipur,70.0
CUST6249,Anita Reddy,suresh.khan330@gmail.com,9542427839.0,Mumbai,160.0
CUST6250,Rahul Nair,kabir.gupta908@gmail.com,7595900922.0,Pune,154.0
CUST6251,Ishita Kulkarni,sneha.reddy341@gmail.com,4657734237.0,Hyderabad,42.0
CUST6252,Sneha Singh,,6679530737.0,Jaipur,160.0
CUST6253,Ishita Kapoor,suresh.singh472@gmail.com,1267665938.0,Pune,457.0
CUST6254,Rohan Patel,sneha.singh458@gmail.com,5700384074.0,Surat,
CUST6255,Anita Sharma,kabir.nair16@gmail.com,7458663721.0,Chennai,109.0
CUST6256,Sneha Singh,sneha.kulkarni660@gmail.com,8381307801.0,Surat,
CUST6257,Diya Sharma,aarav.shah277@gmail.com,2210068806.0,Chennai,58.0
CUST6258,Kabir Das,arjun.sharma367@gmail.com,5148262152.0,Pune,40.0
CUST6259,Sneha Patel,priya.das81@gmail.com,8174693571.0,Mumbai,67.0
CUST6260,Diya Kulkarni,,4626528195.0,Kolkata,328.0
CUST6261,Arjun Gupta,mira.sharma942@gmail.com,2240352277.0,Surat,166.0
CUST6262,Aarav Singh,rahul.reddy971@gmail.com,4532688220.0,Delhi,38.0
CUST6263,Diya Shah,anaya.nair850@gmail.com,4372906117.0,Ahmedabad,76.0
CUST6264,Sneha Kapoor,aarav.kapoor579@gmail.com,5468510308.0,Surat,41.0
CUST6265,Ishita Khan,anaya.das926@gmail.com,6957769060.0,Chennai,29.0
CUST6266,Sneha Nair,mira.kapoor512@gmail.com,8878510342.0,Jaipur,113.0
CUST6267,Anita Patel,ishita.nair96@gmail.com,2244585010.0,Jaipur,64.0
CUST6268,Suresh Kulkarni,arjun.das143@gmail.com,5519713542.0,Mumbai,105.0
CUST6269,Rohan Nair,anaya.shah492@gmail.com,2392914344.0,Chennai,144.0
CUST6270,Anaya Sharma,priya.singh889@gmail.com,7953122940.0,Hyderabad,68.0
CUST6271,Kabir Kulkarni,priya.nair832@gmail.com,25730596.0,Hyderabad,
CUST6272,Aarav Khan,suresh.kulkarni720@gmail.com,7921780201.0,Delhi,37.0
CUST6273,Rahlu Singh,priya.kapoor333@gmail.com,2689597290.0,Pune,131.0
CUST6274,Rahul Nair,rahul.gupta873@gmail.com,1527652802.0,Delhi,62.0
CUST6275,Anaya Khan,arjun.singh862@gmail.com,92364262.0,Surat,42.0
CUST6276,Rohan Singh,kabir.patel989@gmail.com,6043084963.0,Surat,
CUST6277,Arjun Singh,aarav.kapoor688@gmail.com,1641959631.0,Jaipur,70.0
CUST6278,Anita Sharma,aarav.khan299@gmail.com,3561219145.0,Mumbai,40.0
CUST6279,Anaya Khan,rohan.das9@gmail.com,3766086476.0,Mumbai,123.0
CUST6280,Aarav Shah,suresh.das11@gmail.com,7907535345.0,Hyderabad,220.0
CUST6281,Anita Khna,ishita.kulkarni896@gmail.com,8624641073.0,Bangalore,59.0
CUST6282,Anaya Patel,priya.gupta664@gmail.com,6367142299.0,Chennai,140.0
CUST6283,Anaya Reddy,kabir.shah720@gmail.com,6090468616.0,Delhi,172.0
CUST6284,rPiya Khan,mira.gupta623@gmail.com,7953616307.0,Chennai,81.0
CUST6285,Sneha Kapoor,suresh.das766@gmail.com,2538888365.0,Jaipur,50.0
CUST6286,Rohan Patel,aarav.kulkarni430@gmail.com,4615537682.0,Hyderabad,41.0
CUST6287,Anaya Das,ishita.gupta106@gmail.com,1689160999.0,Surat,66.0
CUST6288,Anaya Sharma,arjun.kulkarni729@gmail.com,9638978125.0,Chennai,45.0
CUST6289,Arjun Patel,anita.gupta219@gmail.com,8888360006.0,Jaipur,17.0
CUST6290,Priya Das,rahul.gupta475@gmail.com,999752954.0,Pune,103.0
CUST6291,Ishita Gupta,rahul.gupta437@gmail.com,9156483802.0,Surat,173.0
CUST6292,Rahul Khan,diya.kulkarni802@gmail.com,5236492201.0,Surat,103.0
CUST6293,Rohan Khan,anita.nair610@gmail.com,8823994057.0,Kolkata,39.0
CUST6294,Mira Patel,arjun.sharma493@gmail.com,9143229662.0,Bangalore,77.0
CUST6295,Rohan Singh,sneha.kulkarni923@gmail.com,2504350003.0,Surat,153.0
CUST6296,Anita Shah,anita.patel551@gmail.com,1661919573.0,Jaipur,34.0
CUST6297,Senha Gupta,aarav.das528@gmail.com,7665765524.0,Pune,184.0
CUST6298,Ishita Das,anaya.das756@gmail.com,5653345154.0,Pune,
CUST6299,Rohan Kapoor,aarav.kapoor448@gmail.com,4540335626.0,Hyderabad,32.0
CUST6300,Rahul Khan,sneha.patel435@gmail.com,690655439.0,Jaipur,3.0
CUST6301,Rohan Reddy,ishita.sharma335@gmail.com,1121290507.0,Hyderabad,213.0
CUST6302,Diya Kulkarni,,3841762326.0,Hyderabad,124.0
CUST6303,Anita Reddy,priya.khan745@gmail.com,755153647.0,Mumbai,58.0
CUST6304,Diy aReddy,anaya.khan196@gmail.com,8393022583.0,Kolkata,59.0
CUST6305,Anaya Das,kabir.khan279@gmail.com,9131387471.0,Delhi,66.0
CUST6306,Ishita Khan,diya.kapoor782@gmail.com,4133933600.0,Jaipur,
CUST6307,Diya Patel,suresh.patel512@gmail.com,8968534940.0,Kolkata,184.0
CUST6308,Sneha Reddy,priya.patel241@gmail.com,3057804641.0,Mumbai,51.0
CUST6309,Priya Sharma,mira.das415@gmail.com,2538812787.0,Pune,
CUST6310,Anita Khan,suresh.khan180@gmail.com,195465069.0,Ahmedabad,171.0
CUST6311,Sneha Gupta,,6332512708.0,Mumbai,44.0
CUST6312,Ishita Khan,anaya.patel682@gmail.com,8351856561.0,Chennai,180.0
CUST6313,Arjun Kulkarni,priya.sharma849@gmail.com,,Pune,
CUST6314,Mira Kapoor,ishita.khan400@gmail.com,4363185936.0,Bangalore,56.0
CUST6315,Rohan Gupta,aarav.shah434@gmail.com,6525430841.0,Kolkata,226.0
CUST6316,Kabir Gupta,anaya.das501@gmail.com,5972724804.0,Surat,119.0
CUST6317,Kabir Patel,anaya.das581@gmail.com,3379536018.0,Hyderabad,59.0
CUST6318,Rahul Das,sneha.patel613@gmail.com,8215392692.0,Mumbai,72.0
CUST6319,Mira Singh,suresh.kulkarni118@gmail.com,9528408909.0,Surat,101.0
CUST6320,Anaya Sharma,,8310286342.0,Bangalore,
CUST6321,Rohan Patel,mira.kulkarni509@gmail.com,3335460045.0,Pune,126.0
CUST6322,Anaya Singh,priya.gupta827@gmail.com,2552235206.0,Bangalore,304.0
CUST6323,Rohan Reddy,rohan.nair893@gmail.com,8013734947.0,Bangalore,29.0
CUST6324,Diya Patel,ishita.gupta129@gmail.com,1192963763.0,Delhi,59.0
CUST6325,Kabir Patel,diya.kapoor897@gmail.com,9523237111.0,Surat,111.0
CUST6326,Sneha Kulkarni,diya.sharma796@gmail.com,5589355882.0,Surat,36.0
CUST6327,Ihsita Kapoor,arjun.gupta265@gmail.com,3601760394.0,Bangalore,60.0
CUST6328,Suresh Shah,anaya.gupta553@gmail.com,5024929480.0,Pune,86.0
CUST6329,Rahul Kulkarni,rahul.kulkarni121@gmail.com,5852718053.0,Kolkata,26.0
CUST6330,Mira Singh,diya.nair571@gmail.com,4597683203.0,Delhi,55.0
CUST6331,Kabir Patel,rahul.reddy952@gmail.com,7374882592.0,Bangalore,169.0
CUST6332,Anaya Khan,ishita.khan49@gmail.com,5140704491.0,Bangalore,111.0
CUST6333,Mira Kulkarni,arjun.kulkarni722@gmail.com,2220938174.0,Ahmedabad,77.0
CUST6334,Anaya Nair,arjun.nair831@gmail.com,5519588604.0,Pune,88.0
CUST6335,Suresh Shah,mira.reddy62@gmail.com,6762886635.0,Pune,57.0
CUST6336,Suresh Singh,ishita.gupta699@gmail.com,2998324221.0,Mumbai,114.0
CUST6337,Ishita Patel,sneha.reddy858@gmail.com,3746407213.0,Jaipur,62.0
CUST6338,Rohan Reddy,anita.nair672@gmail.com,8767707708.0,Delhi,87.0
CUST6339,Rahul Reddy,arjun.reddy211@gmail.com,1313967538.0,Delhi,149.0
CUST6340,Anita Singh,sneha.kulkarni478@gmail.com,6589746018.0,Pune,
CUST6341,Suresh Gupta,ishita.kulkarni657@gmail.com,8645427603.0,Ahmedabad,70.0
CUST6342,Aarav Khan,anita.sharma920@gmail.com,6468183514.0,Surat,30.0
CUST6343,Arjun Kapoor,aarav.patel596@gmail.com,1318913244.0,Kolkata,20.0
CUST6344,Kabir Das,sneha.patel249@gmail.com,9719957950.0,Pune,87.0
CUST6345,Kabir Khan,diya.gupta241@gmail.com,6227153431.0,Delhi,125.0
CUST6346,Anita Reddy,sneha.gupta328@gmail.com,9940427451.0,Ahmedabad,16.0
CUST6347,Sneha Sharma,mira.patel964@gmail.com,4293968945.0,Surat,215.0
CUST6348,Priya Shah,anita.kulkarni583@gmail.com,8065180479.0,Surat,180.0
CUST6349,Anaya Kulkarni,aarav.sharma929@gmail.com,5129837733.0,Kolkata,23.0
CUST6350,Ishita Singh,priya.reddy291@gmail.com,2102265599.0,Pune,150.0
CUST6351,Kabir Khan,priya.kapoor947@gmail.com,6900780554.0,Jaipur,100.0
CUST6352,Rahul Nair,anita.reddy318@gmail.com,6713899593.0,Kolkata,46.0
CUST6353,Diya Singh,mira.singh639@gmail.com,8384266645.0,Hyderabad,12.0
CUST6354,Arjun Nair,anaya.reddy60@gmail.com,7219571417.0,Ahmedabad,106.0
CUST6355,Aarav Singh,sneha.nair434@gmail.com,6890604920.0,Kolkata,113.0
CUST6356,Arjun Kulkarni,aarav.singh738@gmail.com,9635886278.0,Surat,
CUST6357,Arjun Shah,arjun.kulkarni369@gmail.com,7451231148.0,Jaipur,62.0
CUST6358,Diya Khan,kabir.khan408@gmail.com,1281584379.0,Chennai,97.0
CUST6359,Mira Das,kabir.sharma273@gmail.com,9514363464.0,Mumbai,111.0
CUST6360,Kabir Patel,rahul.shah790@gmail.com,7427135701.0,Ahmedabad,99.0
CUST6361,Rohan Das,arjun.das837@gmail.com,2777747632.0,Kolkata,47.0
CUST6362,Kabir Reddy,,7814645865.0,Mumbai,40.0
CUST6363,Rahul Singh,priya.singh635@gmail.com,5397568724.0,Surat,91.0
CUST6364,Ishita Reddy,anaya.reddy950@gmail.com,5059396942.0,Jaipur,98.0
CUST6365,Kabir Kapoor,diya.singh321@gmail.com,3724762226.0,Bangalore,75.0
CUST6366,Diya Singh,ishita.das511@gmail.com,2265713974.0,Delhi,22.0
CUST6367,AnayaP atel,anaya.patel512@gmail.com,5106874910.0,Kolkata,104.0
CUST6368,Ishita Reddy,rahul.patel260@gmail.com,3245610712.0,Delhi,217.0
CUST6369,Arjun Das,rahul.reddy10@gmail.com,469570646.0,Hyderabad,98.0
CUST6370,Anaya Reddy,,8254939661.0,Ahmedabad,
CUST6371,Rohan Das,mira.das643@gmail.com,9597468110.0,Delhi,61.0
CUST6372,Aarav Kapoor,mira.kapoor677@gmail.com,3763346531.0,Mumbai,49.0
CUST6373,Sneha Gupta,rahul.shah993@gmail.com,1640616637.0,Mumbai,51.0
CUST6374,Anita Gupta,ishita.patel320@gmail.com,2210925648.0,Mumbai,72.0
CUST6375,Anaya Kapoor,kabir.das672@gmail.com,5569405777.0,Delhi,53.0
CUST6376,Mira Das,mira.singh816@gmail.com,7959301943.0,Bangalore,43.0
CUST6377,Suresh Reddy,rohan.reddy966@gmail.com,3877865484.0,Hyderabad,169.0
CUST6378,Mira Khan,ishita.patel127@gmail.com,5066303146.0,Surat,131.0
CUST6379,Diya Das,suresh.das243@gmail.com,5240049122.0,Kolkata,170.0
CUST6380,Rohan Khan,kabir.khan405@gmail.com,1881379927.0,Hyderabad,143.0
CUST6381,Sneha Singh,rahul.reddy866@gmail.com,4181423725.0,Jaipur,127.0
CUST6382,Sneha Nair,kabir.kulkarni630@gmail.com,1005752327.0,Delhi,46.0
CUST6383,Rohan Kapoor,mira.kapoor292@gmail.com,2065167565.0,Surat,80.0
CUST6384,Aarav Khan,priya.das948@gmail.com,1662285722.0,Pune,111.0
CUST6385,Arjun Kapoor,mira.das28@gmail.com,7301733927.0,Kolkata,197.0
CUST6386,Aarav Sharma,anaya.shah877@gmail.com,3834200975.0,Chennai,259.0
CUST6387,Anaya Gupta,anita.kulkarni757@gmail.com,7448821292.0,Hyderabad,9.0
CUST6388,Sneha Kapoor,kabir.kulkarni914@gmail.com,8175015311.0,Hyderabad,
CUST6389,Arjun Shah,suresh.nair256@gmail.com,3352999223.0,Kolkata,25.0
CUST6390,Ishita Khan,,4655101149.0,Ahmedabad,106.0
CUST6391,Kabir Kulkarni,suresh.sharma916@gmail.com,6301649841.0,Chennai,241.0
CUST6392,Arjun Singh,arjun.sharma688@gmail.com,6768807903.0,Chennai,110.0
CUST6393,Anaya Nair,suresh.nair706@gmail.com,439730174.0,Mumbai,71.0
CUST6394,Sneha Gupta,rohan.shah624@gmail.com,2678245382.0,Pune,101.0
CUST6395,Arjun Khan,arjun.khan420@gmail.com,5652270663.0,Pune,123.0
CUST6396,Aarav Khan,ishita.sharma273@gmail.com,7609911642.0,Pune,162.0
CUST6397,Rahul Kapoor,anaya.kapoor947@gmail.com,5085466071.0,Ahmedabad,19.0
CUST6398,Suresh Reddy,anaya.kapoor400@gmail.com,6407755734.0,Hyderabad,30.0
CUST6399,Rohan Patel,anita.singh604@gmail.com,9529459234.0,Ahmedabad,45.0
CUST6400,Sneha Sharma,mira.shah820@gmail.com,811852278.0,Jaipur,14.0
CUST6401,Rohan Gupta,arjun.singh821@gmail.com,967532063.0,Hyderabad,94.0
CUST6402,Aarav Gupta,mira.sharma533@gmail.com,3303434021.0,Hyderabad,
CUST6403,Sneha Sharma,,4343296688.0,Jaipur,46.0
CUST6404,Rohan Sharma,anita.singh994@gmail.com,5657587603.0,Chennai,148.0
CUST6405,Sneha Sharma,mira.kapoor859@gmail.com,,Bangalore,46.0
CUST6406,Kabir Singh,priya.gupta472@gmail.com,9628079548.0,Chennai,118.0
CUST6407,Aarav Kapoor,priya.sharma6@gmail.com,8657017621.0,Mumbai,117.0
CUST6408,Priya Sharma,diya.khan372@gmail.com,968358626.0,Pune,58.0
CUST6409,Arjun Gupta,anita.reddy929@gmail.com,5035227889.0,Chennai,118.0
CUST6410,Priya Shah,,6369315767.0,Mumbai,105.0
CUST6411,Anaya Das,aarav.singh432@gmail.com,8657606138.0,Jaipur,165.0
CUST6412,Ishita Patel,,7529320682.0,Ahmedabad,28.0
CUST6413,Aarav Gupta,rohan.gupta840@gmail.com,6327603902.0,Kolkata,77.0
CUST6414,Kabir Singh,rohan.shah218@gmail.com,7434546036.0,Kolkata,
CUST6415,Suresh Sharma,mira.khan966@gmail.com,3774842194.0,Delhi,287.0
CUST6416,Ishita Kulkarni,suresh.shah977@gmail.com,1031488518.0,Pune,183.0
CUST6417,Ishita Kulkarni,ishita.reddy341@gmail.com,9424471974.0,Ahmedabad,35.0
CUST6418,Anita Singh,sneha.kulkarni972@gmail.com,3422407186.0,Ahmedabad,127.0
CUST6419,Sneha Nair,rohan.nair36@gmail.com,403240545.0,Pune,83.0
CUST6420,Priya Das,rohan.gupta530@gmail.com,599507553.0,Chennai,36.0
CUST6421,Anita Singh,kabir.gupta54@gmail.com,608491335.0,Delhi,205.0
CUST6422,Kabir Patel,sneha.sharma772@gmail.com,5974502350.0,Pune,
CUST6423,Anita Khan,anaya.reddy59@gmail.com,7870705967.0,Surat,
CUST6424,Ishita Singh,anita.singh252@gmail.com,3947048868.0,Kolkata,289.0
CUST6425,Suresh Kulkarni,kabir.gupta524@gmail.com,3845896273.0,Chennai,185.0
CUST6426,Diya Kapoor,diya.khan279@gmail.com,2188898812.0,Mumbai,83.0
CUST6427,Suresh Shah,rahul.patel86@gmail.com,79732527.0,Ahmedabad,122.0
CUST6428,Arjun Reddy,anaya.sharma599@gmail.com,,Kolkata,196.0
CUST6429,Anaya Das,anaya.nair226@gmail.com,2063184833.0,Ahmedabad,264.0
CUST6430,Anita Gupta,kabir.singh405@gmail.com,4354230460.0,Ahmedabad,61.0
CUST6431,Suresh Nair,anaya.nair868@gmail.com,5790345949.0,Delhi,158.0
CUST6432,Arjun Kapoor,arjun.das658@gmail.com,5631485418.0,Mumbai,94.0
CUST6433,Kabir Reddy,mira.sharma188@gmail.com,537345605.0,Surat,45.0
CUST6434,Priya Shah,anaya.kulkarni696@gmail.com,5775635731.0,Ahmedabad,56.0
CUST6435,Mira Reddy,rohan.das125@gmail.com,,Bangalore,69.0
CUST6436,Anaay Patel,ishita.sharma249@gmail.com,7616999557.0,Surat,84.0
CUST6437,Arjun Nair,aarav.nair251@gmail.com,6447084495.0,Chennai,62.0
CUST6438,Rohan Sharma,anaya.gupta651@gmail.com,8850718222.0,Pune,30.0
CUST6439,Anita Sharma,kabir.khan267@gmail.com,462822590.0,Chennai,99.0
CUST6440,Diya Reddy,anita.kapoor784@gmail.com,7274495981.0,Kolkata,109.0
CUST6441,Diya Kapoor,suresh.patel824@gmail.com,6193220531.0,Pune,6.0
CUST6442,Ishita Das,mira.das573@gmail.com,7478075613.0,Bangalore,80.0
CUST6443,Anaya Nair,suresh.das969@gmail.com,2698388054.0,Ahmedabad,
CUST6444,Priya Kapoor,rohan.khan237@gmail.com,2050787295.0,Ahmedabad,58.0
CUST6445,Kabir Khan,diya.reddy236@gmail.com,8209421117.0,Hyderabad,43.0
CUST6446,Sneha Kapoor,kabir.reddy559@gmail.com,,Delhi,131.0
CUST6447,Mira Kulkarni,suresh.kapoor764@gmail.com,2324934727.0,Hyderabad,41.0
CUST6448,Kabir Shah,mira.singh264@gmail.com,5130590907.0,Hyderabad,
CUST6449,Anita Patel,suresh.kapoor698@gmail.com,4061996835.0,Jaipur,18.0
CUST6450,Anaya Shah,rahul.singh650@gmail.com,6801712694.0,Jaipur,
CUST6451,Mira Singh,kabir.shah554@gmail.com,2741149573.0,Chennai,267.0
CUST6452,Rohan Gupta,rahul.shah407@gmail.com,1126435103.0,Pune,230.0
CUST6453,Rohan Das,kabir.shah239@gmail.com,,Chennai,
CUST6454,Sruesh Das,rohan.shah723@gmail.com,6309508570.0,Ahmedabad,113.0
CUST6455,Diya Kapoor,rahul.nair830@gmail.com,9705087122.0,Delhi,135.0
CUST6456,Ishita Reddy,anita.nair652@gmail.com,9790893989.0,Mumbai,120.0
CUST6457,Priya hSah,ishita.kapoor286@gmail.com,6321850786.0,Kolkata,120.0
CUST6458,Kabir Gupta,priya.kulkarni608@gmail.com,7845448552.0,Mumbai,64.0
CUST6459,Rahul Kapoor,rahul.gupta469@gmail.com,9378555607.0,Ahmedabad,106.0
CUST6460,Sneha Nair,priya.reddy296@gmail.com,6638425416.0,Bangalore,77.0
CUST6461,Kabir Gupat,arjun.kulkarni98@gmail.com,5300938704.0,Bangalore,99.0
CUST6462,Arjun Khan,sneha.kulkarni508@gmail.com,7052130429.0,Pune,
CUST6463,Sneha Sharma,arjun.kulkarni609@gmail.com,8861719350.0,Jaipur,61.0
CUST6464,Arjun Kulkarni,mira.khan685@gmail.com,5026231296.0,Hyderabad,141.0
CUST6465,Kabir Sharma,,8810283201.0,Pune,104.0
CUST6466,Aarav Shah,sneha.gupta922@gmail.com,204534465.0,Hyderabad,
CUST6467,Priya Kulkarni,sneha.khan822@gmail.com,680900632.0,Mumbai,129.0
CUST6468,Mira Singh,diya.nair429@gmail.com,9883892641.0,Surat,14.0
CUST6469,Anita Reddy,diya.reddy172@gmail.com,3581953177.0,Bangalore,95.0
CUST6470,Mira Singh,mira.patel665@gmail.com,7074073920.0,Jaipur,11.0
CUST6471,Arjun Das,ishita.singh682@gmail.com,1733918007.0,Chennai,35.0
CUST6472,Rohan Shah,diya.shah108@gmail.com,2088136847.0,Hyderabad,83.0
CUST6473,Anaya Reddy,priya.sharma269@gmail.com,4724270075.0,Surat,82.0
CUST6474,Priya Reddy,rahul.das51@gmail.com,4970582708.0,Pune,94.0
CUST6475,Mira Reddy,rahul.patel339@gmail.com,9408683297.0,Chennai,87.0
CUST6476,Suresh Shah,aarav.gupta703@gmail.com,8740485099.0,Kolkata,11.0
CUST6477,Mir aPatel,anita.shah566@gmail.com,4487727639.0,Surat,15.0
CUST6478,Anaya Nair,rahul.khan2@gmail.com,5027629462.0,Delhi,76.0
CUST6479,Aarav Reddy,suresh.reddy927@gmail.com,828712930.0,Delhi,41.0
CUST6480,Priya Nair,kabir.kapoor26@gmail.com,919994877.0,Jaipur,76.0
CUST6481,Arjun Kulkarni,anaya.nair198@gmail.com,5994541794.0,Pune,59.0
CUST6482,Kabir Sharma,aarav.kulkarni981@gmail.com,4761374764.0,Bangalore,37.0
CUST6483,Suresh Reddy,sneha.reddy327@gmail.com,4680616486.0,Mumbai,156.0
CUST6484,Sneha Singh,ishita.das281@gmail.com,2732214474.0,Chennai,135.0
CUST6485,Sneha Kapoor,anaya.gupta949@gmail.com,3546870976.0,Mumbai,66.0
CUST6486,Suresh Kapoor,anita.kulkarni444@gmail.com,1107996845.0,Mumbai,28.0
CUST6487,Rahul Kulkarni,rohan.singh755@gmail.com,5514752806.0,Chennai,67.0
CUST6488,Ishit aDas,ishita.kapoor423@gmail.com,4986975629.0,Ahmedabad,195.0
CUST6489,Diya Nari,sneha.patel251@gmail.com,3876530904.0,Bangalore,72.0
CUST6490,Priya Gupta,ishita.das41@gmail.com,160773587.0,Kolkata,30.0
CUST6491,Suresh Reddy,anita.kulkarni834@gmail.com,3525729087.0,Jaipur,99.0
CUST6492,Aarav Gupta,diya.shah199@gmail.com,1535858024.0,Delhi,48.0
CUST6493,Arjun Gupta,anita.kulkarni196@gmail.com,829559343.0,Pune,
CUST6494,Ishita Das,mira.kulkarni307@gmail.com,319183730.0,Kolkata,56.0
CUST6495,Roha nKhan,suresh.nair488@gmail.com,8856290793.0,Hyderabad,7.0
CUST6496,Diya Reddy,diya.kapoor527@gmail.com,9385931384.0,Hyderabad,
CUST6497,Anaya Kapoor,rahul.kapoor964@gmail.com,5531290174.0,Delhi,
CUST6498,Aarav Kapoor,kabir.patel858@gmail.com,5617851633.0,Mumbai,165.0
CUST6499,Anita Shah,mira.singh436@gmail.com,5199301163.0,Ahmedabad,43.0
CUST6500,Anita Singh,mira.shah917@gmail.com,7815182844.0,Hyderabad,124.0
CUST6501,Anaya Reddy,sneha.sharma108@gmail.com,7530478371.0,Surat,1.0
CUST6502,Arjun Patel,anaya.singh962@gmail.com,1294823740.0,Bangalore,112.0
CUST6503,Suresh Sharma,rahul.nair50@gmail.com,,Pune,143.0
CUST6504,Kabir Shah,rohan.khan381@gmail.com,9652266892.0,Kolkata,148.0
CUST6505,Rohan Kulkarni,,9645453119.0,Kolkata,150.0
CUST6506,Suresh Shah,sneha.shah291@gmail.com,5479012536.0,Ahmedabad,57.0
CUST6507,Kabir Gupta,rahul.gupta991@gmail.com,8990555949.0,Surat,130.0
CUST6508,Kabir Sharma,aarav.shah51@gmail.com,7435072673.0,Delhi,50.0
CUST6509,Kabir Das,arjun.kapoor552@gmail.com,6692173428.0,Pune,56.0
CUST6510,Diya Kulkarni,aarav.singh688@gmail.com,8668468482.0,Ahmedabad,132.0
CUST6511,Rohan Kulkarni,,2107201811.0,Delhi,42.0
CUST6512,Ishita Reddy,,8222571827.0,Jaipur,77.0
CUST6513,Kabir Khan,sneha.reddy662@gmail.com,652651941.0,Pune,59.0
CUST6514,Arjun Singh,,6886196308.0,Delhi,
CUST6515,Ishita Sharma,ishita.nair419@gmail.com,8951171979.0,Bangalore,89.0
CUST6516,Priya Khan,anaya.nair181@gmail.com,3548728018.0,Chennai,82.0
CUST6517,Diya Reddy,ishita.gupta504@gmail.com,418528954.0,Delhi,68.0
CUST6518,Diya Das,priya.patel280@gmail.com,7158119885.0,Jaipur,48.0
CUST6519,Diya Reddy,aarav.khan3@gmail.com,2063635541.0,Pune,158.0
CUST6520,Ishita Shah,diya.khan233@gmail.com,815358512.0,Kolkata,10.0
CUST6521,Aarav Reddy,rahul.nair122@gmail.com,6629536707.0,Bangalore,160.0
CUST6522,Mira Shah,suresh.reddy639@gmail.com,2830758786.0,Mumbai,148.0
CUST6523,Priay Kapoor,priya.nair272@gmail.com,3414934394.0,Chennai,156.0
CUST6524,Kabir Kulkarni,ishita.das708@gmail.com,8738716345.0,Jaipur,54.0
CUST6525,Diya Patel,,7644765817.0,Mumbai,100.0
CUST6526,Diya Kulkarni,rahul.kulkarni411@gmail.com,785818909.0,Kolkata,65.0
CUST6527,Diya Das,suresh.kulkarni624@gmail.com,8530280408.0,Kolkata,88.0
CUST6528,Kaibr Gupta,rahul.khan679@gmail.com,8230933641.0,Surat,95.0
CUST6529,Rahul Gupta,arjun.reddy825@gmail.com,5633517121.0,Bangalore,8.0
CUST6530,Rohan Nair,arjun.kulkarni220@gmail.com,3971651111.0,Surat,114.0
CUST6531,Arjun Shah,rahul.shah756@gmail.com,5311607664.0,Ahmedabad,72.0
CUST6532,Rahul Kulkarni,anaya.das586@gmail.com,5476596755.0,Pune,29.0
CUST6533,Rahul Singh,arjun.khan80@gmail.com,2668863249.0,Mumbai,37.0
CUST6534,Mira Nair,arjun.khan793@gmail.com,1252251308.0,Bangalore,318.0
CUST6535,Ishita Sharma,arjun.das520@gmail.com,2597095030.0,Delhi,174.0
CUST6536,Rohan Patel,aarav.singh635@gmail.com,6434620161.0,Kolkata,72.0
CUST6537,Ishita Sahrma,mira.patel493@gmail.com,6418848861.0,Ahmedabad,138.0
CUST6538,Rahul Patel,diya.kapoor276@gmail.com,3415339503.0,Kolkata,84.0
CUST6539,Sneha Reddy,kabir.sharma401@gmail.com,2513165486.0,Pune,119.0
CUST6540,Anaya Shah,arjun.khan918@gmail.com,1955105889.0,Kolkata,64.0
CUST6541,Anita Sharma,rahul.gupta470@gmail.com,6166506650.0,Surat,76.0
CUST6542,Aarav Shah,mira.patel661@gmail.com,1957656003.0,Pune,66.0
CUST6543,Rahul Khan,,5284760767.0,Delhi,
CUST6544,Aarva Shah,mira.reddy116@gmail.com,3428601021.0,Mumbai,
CUST6545,Rohan Nair,rohan.patel595@gmail.com,8648847047.0,Ahmedabad,52.0
CUST6546,Suresh Patel,diya.singh758@gmail.com,9507252200.0,Chennai,
